Title,Date,State,Total_deaths,full place name,state,latitude,longitude
Armed Robber Accidentally Shoots Gang Member While Escaping After Operation,11/12/18,Bayelsa,1,"Yenagoa, Bayelsa, Nigeria",,,
2 beheaded in Rivers community,11/13/18,Rivers,2,"Obio/Akpor, Rivers, Nigeria",Rivers,4.810002257,7.010000772
Residents flee Rivers community after cultists behead two,11/13/18,Rivers,2,"Port Harcourt, Rivers, Nigeria",Rivers,4.810002257,7.010000772
Troops Arrest 19-Year-Old Female Suicide Bomber Trying To Hit Maiduguri,11/13/18,Borno,0,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
"One killed, village burnt as Boko Haram attacks Maiduguri suburb",11/14/18,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Three Nigerian soldiers killed in Boko Haram attack on military base,11/14/18,Borno,3,"Mobbar, Borno, Nigeria",Borno,10.62042279,12.18999467
One feared killed as gunmen attack PDP rally in Rivers,11/14/18,Rivers,1,"Ikwerre, Rivers, Nigeria",Rivers,4.810002257,7.010000772
"Boko Haram Abducts 10 Women in Borno, kills man",11/15/18,Borno,1,"Bama, Borno, Nigeria",Borno,10.62042279,12.18999467
By-election: Gunmen Attack Kwara APC Candidate,11/15/18,Kwara,0,"Oke Ero, Kwara, Nigeria",Kwara,8.490010192,4.549995889
Shooting at Anambra Assembly as Security Agents Battle Thugs,11/15/18,Anambra,0,"Awka South, Anambra, Nigeria",Anambra,6.210433572,7.06999711
Police stray bullet kills Port Harcourt popcorn seller,11/15/18,Rivers,1,"Port Harcourt, Rivers, Nigeria",Rivers,4.810002257,7.010000772
Nigerian jets destroy Boko Haram’s former tactical hq,11/15/18,Borno,5,"Kukawa, Borno, Nigeria",Borno,10.62042279,12.18999467
Driver Killed as Protesters Sack Nigeria Customs Post in Benin,11/15/18,Edo,1,"Ovia North-East, Edo, Nigeria",Edo,6.340477314,5.620008096
"Monarch’s palace, 30 other houses razed in C-River communal clash",11/16/18,Cross River,0,"Abi, Cross River, Nigeria",Cross River,4.960406513,8.330023558
Troops foil another Boko Haram attack in Borno,11/16/18,Borno,1,"Monguno, Borno, Nigeria",Borno,10.62042279,12.18999467
4 killed in Rivers cult war,11/16/18,Rivers,4,"Ikwerre, Rivers, Nigeria",Rivers,4.810002257,7.010000772
Boko Haram kidnaps 50 loggers in Nigeria,11/17/18,Borno,0,"Ngala, Borno, Nigeria",Borno,10.62042279,12.18999467
"Gunmen kidnap  90-year-old retired teacher, demand N10m ransom",11/17/18,Delta,0,"Ndokwa West, Delta, Nigeria",Delta,5.890427265,5.680004434
"Soldiers caught on camera shooting, beating up traders in Lagos",11/17/18,Lagos,0,"Lagos Island, Lagos, Nigeria",Lagos,6.443261653,3.391531071
"Birthday party clash claims 3 lives, leaves 18 injured in Bauchi",11/18/18,Bauchi,3,"Bauchi, Bauchi, Nigeria",Bauchi,11.68040977,10.19001339
Militants kill 118 Nigerian soldiers in attack on army base,11/18/18,Borno,118,"Guzamala, Borno, Nigeria",Borno,10.62042279,12.18999467
"Two killed, score injured in Ikorodu cult clash",11/18/18,Lagos,2,"Ikorodu, Lagos, Nigeria",Lagos,6.443261653,3.391531071
"Unidentified gunmen kill Gov. Bello’s aide, two others in Okene",11/16/18,Kogi,3,"Okene, Kogi, Nigeria",Kogi,7.800388203,6.739939737
"Gunmen abduct lawyer in Ekiti State, demand N100 million ransom",11/19/18,Ekiti,0,"Ekiti West, Ekiti, Nigeria",Ekiti,7.630372741,5.219980834
"Nine farmers killed, 12 abducted in Boko Haram attack in Borno",11/19/18,Borno,9,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen kidnap Plateau monarch,11/19/18,Plateau,0,"Shendam, Plateau, Nigeria",Plateau,9.929973978,8.890041055
Police foil bank robbery in Osun,11/19/18,Osun,0,"Ife Central, Osun, Nigeria",Osun,7.629959329,4.179992634
Farmer-herdsmen clash leaves 10 dead in Katsina,11/20/18,Katsina,10,"Safana, Katsina, Nigeria",Katsina,11.5203937,7.320007689
Customs officers kill woman in Lagos,11/20/18,Lagos,1,"Lagos State, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Boko Haram Kills Farmer in Borno,11/21/18,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
"Troops kill 14 bandits on Kaduna-Abuja road, rescue 31 kidnap victims",11/21/18,Kaduna,14,"Birnin Gwari, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
"Land Grabbers Sack over 100 Houses in Ibadan, Pupils, Residents, others Flee",11/22/18,Oyo,0,"Oluyole, Oyo, Nigeria",Oyo,7.970016092,3.590002806
Eight dead as Boko Haram storm French drilling camp in Niger,11/22/18,Diffa,8,"Bosso, Diffa, Nigeria",,,
Boko Haram kidnaps 15 girls,11/23/18,Diffa,0,"Bosso, Diffa, Nigeria",,,
"Troops kill 17 militia men in Benue, Nasarawa, Taraba",11/23/18,Benue,17,"Ukum, Benue, Nigeria",Benue,7.190399596,8.129984089
Four reportedly killed as armed robbers invade bank,11/19/18,Ekiti,4,"Ijero, Ekiti, Nigeria",Ekiti,7.630372741,5.219980834
"Two Policemen, Four Others Die In IPOB Protest In Anambra",11/23/18,Anambra,6,"Nnewi North, Anambra, Nigeria",Anambra,6.210433572,7.06999711
Police sergeant killed in Ughelli as gunmen ambush Police dragon team,11/24/18,Delta,1,"Ughelli North, Delta, Nigeria",Delta,5.890427265,5.680004434
Herdsmen kill Delta man for attempting to prevent wife’s rape,11/24/18,Delta,1,"Ughelli North, Delta, Nigeria",Delta,5.890427265,5.680004434
13 Alleged Cult Members Killed in Benue,11/25/18,Benue,14,"Ushongo, Benue, Nigeria",Benue,7.190399596,8.129984089
Air Force bombs terrorists’ location,11/25/18,Borno,5,"Kaga, Borno, Nigeria",Borno,10.62042279,12.18999467
Nigerian Army neutralises girl with explosives in Adamawa,11/26/18,Adamawa,1,"Madagali, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
Boko Haram Kills Four Farmers in Fresh Attack,11/26/18,Borno,4,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
"2 shot, scores injured as youths clash over ownership of Ughelli Market",11/26/18,Delta,0,"Ughelli North, Delta, Nigeria",Delta,5.890427265,5.680004434
"Gunmen kill 3, as Police rescue 4 kidnap victims in Rivers",11/26/18,Rivers,3,"Obio/Akpor, Rivers, Nigeria",Rivers,4.810002257,7.010000772
"Boko Haram kills three soldiers, overrun Nigerian army base",11/27/18,Borno,3,"Kukawa, Borno, Nigeria",Borno,10.62042279,12.18999467
"Gunfire, as Akwa Ibom Assembly crisis escalates",11/27/18,Akwa Ibom,0,"Uyo, Akwa Ibom, Nigeria",Akwa Ibom,5.007996056,7.849998524
"Kidnapper of police DPO killed, another arrested",11/23/18,Lagos,1,"Ikorodu, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Police Sergeant Shoots 20-Year-Old Undergraduate In Bayelsa,11/23/18,Bayelsa,1,"Yenagoa, Bayelsa, Nigeria",,,
Man dies as cultists clash in Ughelli,11/27/18,Delta,1,"Ughelli North, Delta, Nigeria",Delta,5.890427265,5.680004434
"Female suicide bomber injures 29 in Cameroon, troops kill second bomber before she could detonate",11/28/18,Extrême-Nord,2,"Mayo Sava, Extrême-Nord, Nigeria",,,
FSARS Operative Kills LASTMA Official,11/28/18,Lagos,1,"Lagos State, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Mob kills FSARS officer who shot LASTMA personnel,11/28/18,Lagos,1,"Lagos State, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Nigerian soldiers repel another Boko Haram attack on army base,11/28/18,Borno,20,"Abadam, Borno, Nigeria",Borno,10.62042279,12.18999467
"One dead, as mourners clash with Police in Edo",11/28/18,Edo,1,"Oredo, Edo, Nigeria",Edo,6.340477314,5.620008096
"Police ‘kill 104 bandits’ in Zamfara, 16 police officers killed",11/29/18,Zamfara,120,"Zurmi, Zamfara, Nigeria",Zamfara,12.1704057,6.659996296
Boko Haram claims deaths of eight Nigerian soldiers,11/29/18,Borno,8,"Ngala, Borno, Nigeria",Borno,10.62042279,12.18999467
Suspected cultists kill Owo poly student,11/29/18,Ondo,1,"Owo, Ondo, Nigeria",Ondo,7.250395934,5.199982054
"One dead, seven injured as Boko Haram attacks military base again",11/30/18,Borno,1,"Abadam, Borno, Nigeria",Borno,10.62042279,12.18999467
"Two suicide bombers die in Borno, leaves five injured",12/1/18,Borno,2,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
"8 soldiers dead, 10 terrorists killed in Yobe",12/1/18,Yobe,18,"Gujba, Yobe, Nigeria",Yobe,11.74899608,11.96600457
One killed in Jalingo market violence,12/1/18,Taraba,1,"Jalingo, Taraba, Nigeria",Taraba,7.870409769,9.780012572
Police kill 5 armed robbery suspects in Calabar,12/2/18,Cross River,5,"Calabar Municipal, Cross River, Nigeria",Cross River,4.960406513,8.330023558
"7 killed, houses razed in fight over oil-rich Benue land",12/2/18,Benue,7,"Apa, Benue, Nigeria",Benue,7.190399596,8.129984089
Herdsmen kidnap oil firm worker in Delta,12/2/18,Delta,0,"Ndokwa East, Delta, Nigeria",Delta,5.890427265,5.680004434
Cultists kill 19-yr-old ND 1 student in Ondo,12/2/18,Ondo,1,"Ondo West, Ondo, Nigeria",Ondo,7.250395934,5.199982054
Suspected cult kingpin killed in Osogbo,12/2/18,Osun,1,"Osogbo, Osun, Nigeria",Osun,7.629959329,4.179992634
Dozens killed as violence erupts in Cross River communities,12/3/18,Cross River,24,"Biase, Cross River, Nigeria",Cross River,4.960406513,8.330023558
"10 arrested, 4 injured as political thugs fight in Jigawa",12/3/18,Jigawa,0,"Gwaram, Jigawa, Nigeria",Jigawa,11.7991891,9.350334607
Boko Haram terrorists reportedly lay siege to Borno community,12/3/18,Borno,10,"Abadam, Borno, Nigeria",Borno,10.62042279,12.18999467
Police confirm kidnap of farmer in Gombe,12/3/18,Gombe,0,"Billiri, Gombe, Nigeria",Gombe,10.29044293,11.16995357
"Gunmen kill one, kidnap eight workers, students of Osun College",12/4/18,Osun,1,"Obokun, Osun, Nigeria",Osun,7.629959329,4.179992634
"Nigerian soldiers kill one Boko Haram fighter, arrest two others in battle",12/4/18,Borno,1,"Damboa, Borno, Nigeria",Borno,10.62042279,12.18999467
"Boko Haram kills soldier, injures two others in fresh attacks",12/4/18,Borno,1,"Kukawa, Borno, Nigeria",Borno,10.62042279,12.18999467
"Gunmen Abduct Three Health Workers, Two Lecturers In Ondo, Demand N50m Ransom",12/4/18,Ondo,0,"Owo, Ondo, Nigeria",Ondo,7.250395934,5.199982054
"Gunmen attack bureau de change operator, cart away millions",12/4/18,Abia,0,"Aba South, Abia, Nigeria",Abia,5.532003041,7.486002487
Five Dead As Boko Haram Attacks Rann,12/6/18,Borno,5,"Kala/Balge, Borno, Nigeria",Borno,10.62042279,12.18999467
Communal Clash Claims 8 Lives in Niger,12/6/18,Niger,8,"Lavun, Niger, Nigeria",Niger,10.4003587,5.469939737
Army Admits Killing Notorious Cultists in Rivers,12/6/18,Rivers,2,"Ikwerre, Rivers, Nigeria",Rivers,4.810002257,7.010000772
16-yr-old Student Dies In ‘Juju’ Superiority Contest In Ekiti,12/6/18,Ekiti,1,"Ado Ekiti, Ekiti, Nigeria",Ekiti,7.630372741,5.219980834
Army repel fresh Boko Haram attacks on military bases,12/7/18,Borno,0,"Bama, Borno, Nigeria",Borno,10.62042279,12.18999467
"Boko Haram kills two soldiers, three civilians in Jakana",12/7/18,Borno,5,"Kaga, Borno, Nigeria",Borno,10.62042279,12.18999467
Customs men shoot man to death while chasing smugglers in Ogun,12/7/18,Ogun,1,"Ipokia, Ogun, Nigeria",Ogun,7.160427265,3.350017455
Boko Haram kills two soldiers in Nigeria attack,12/8/18,Borno,2,"Bama, Borno, Nigeria",Borno,10.62042279,12.18999467
"Four feared killed in Lagos cult clash, families demand justice",12/8/18,Lagos,4,"Lagos State, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Assembly candidate kidnapped in Nasarawa,12/9/18,Nasarawa,0,"Lafia, Nasarawa, Nigeria",Nasarawa,8.490423603,8.5200378
Gunmen kill estate agent in Delta,12/9/18,Delta,1,"Ndokwa West, Delta, Nigeria",Delta,5.890427265,5.680004434
Gunmen kidnap PDP chieftain in Kebbi,12/9/18,Kebbi,0,"Wasagu/Danko, Kebbi, Nigeria",Kebbi,12.45041445,4.199939737
"Kidnappers tie lecturer to tree, shoot him dead after ransom was paid",12/10/18,Ondo,1,"Owo, Ondo, Nigeria",Ondo,7.250395934,5.199982054
"Seven feared dead, property looted as hoodlums unleash terror in Lagos",12/10/18,Lagos,7,"Lagos State, Lagos, Nigeria",Lagos,6.443261653,3.391531071
10 Arrested As Police Fire Tear-Gas Cannisters At AAC Party Members,12/10/18,Lagos,0,"Lagos State, Lagos, Nigeria",Lagos,6.443261653,3.391531071
4 die in Makurdi cult war,12/10/18,Benue,4,"Makurdi, Benue, Nigeria",Benue,7.190399596,8.129984089
"Police foil kidnap attempt, arrest 48 suspected cultists in Lagos",12/11/18,Lagos,1,"Ikorodu, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Gunmen Abduct 18 Passengers In Rivers​,12/11/18,Rivers,0,"Emuoha, Rivers, Nigeria",Rivers,4.810002257,7.010000772
Two dead in Lagos cult clash,12/12/18,Lagos,2,"Ikorodu, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Police foil suicide bomb attack in Maiduguri,12/12/18,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Troops kill two bandits in Zamfara,12/13/18,Zamfara,2,"Chafe, Zamfara, Nigeria",Zamfara,12.1704057,6.659996296
Troops kill six bandits in Zamfara,12/13/18,Zamfara,6,"Zurmi, Zamfara, Nigeria",Zamfara,12.1704057,6.659996296
30 Nigerian soldiers killed in fighting with Islamists,12/14/18,Borno,30,"Kukawa, Borno, Nigeria",Borno,10.62042279,12.18999467
"One injured as police, armed robbers engage in shootout",12/14/18,Anambra,0,"Idemili North, Anambra, Nigeria",Anambra,6.210433572,7.06999711
Stray bullet kills tanker driver in Lagos,12/14/18,Lagos,1,"Lagos State, Lagos, Nigeria",Lagos,6.443261653,3.391531071
"Retired DCP, wife, killed in Imo",12/15/18,Imo,2,"Obowo, Imo, Nigeria",Imo,5.492997053,7.026003588
Kano 2019: Three reported killed as Ganduje flags off reelection campaign,12/15/18,Kano,3,"Rano, Kano, Nigeria",Kano,11.99997683,8.5200378
Boko Haram Kills Four Farmers In Borno — And Sets Their Corpses Ablaze,12/15/18,Borno,4,"Jere, Borno, Nigeria",Borno,10.62042279,12.18999467
"Fulani Herdsmen' Abduct Children, Civil Servants, Lecturers In Ondo",12/15/18,Ondo,0,"Akure North, Ondo, Nigeria",Ondo,7.250395934,5.199982054
Boko Haram: Two soldiers allegedly killed in mine blast in Borno,12/15/18,Borno,2,"Ngala, Borno, Nigeria",Borno,10.62042279,12.18999467
"Suspected kidnappers kill man, driver on mission to deliver ransom",12/16/18,Bayelsa,2,"Ogbia, Bayelsa, Nigeria",,,
"Gunmen Kill 15, Injure 20 in Southern Kaduna",12/16/18,Kaduna,15,"Jema'a, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Soldier dies as troops kill four Boko Haram terrorists in Borno,12/16/18,Borno,5,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
"One soldier killed, one wounded, others missing in action in latest Boko Haram attack",12/17/18,Borno,1,"Monguno, Borno, Nigeria",Borno,10.62042279,12.18999467
Bus Conductor Set Ablaze For Stabbing Passenger To Death Over N100,12/18/18,Lagos,2,"Oshodi-Isolo, Lagos, Nigeria",Lagos,6.443261653,3.391531071
"Former Nigeria’s defence chief Alex Badeh shot dead, aides kidnapped",12/18/18,Federal Capital Territory,1,", Federal Capital Territory, Nigeria",Federal Capital Territory,9.083333149,7.533328002
Gunmen Abduct Rivers Anglican Bishop,12/18/18,Rivers,0,"Ahoada East, Rivers, Nigeria",Rivers,4.810002257,7.010000772
Soldier ‘Abducts’ LASTMA Officer After Passing BRT Lane,12/18/18,Lagos,0,"Kosofe, Lagos, Nigeria",Lagos,6.443261653,3.391531071
"Gunmen kill policeman, snatch rifle",12/18/18,Delta,1,"Uvwie, Delta, Nigeria",Delta,5.890427265,5.680004434
25 Killed As Bandits Sack Three Communities In Zamfara,12/19/18,Zamfara,25,"Birnin Magaji/Kiyaw, Zamfara, Nigeria",Zamfara,12.1704057,6.659996296
Gunmen Kill Anambra Pastor,12/19/18,Anambra,1,"Onitsha South, Anambra, Nigeria",Anambra,6.210433572,7.06999711
Troops arrest 2 female suicide bombers in Borno,12/19/18,Borno,0,"Konduga, Borno, Nigeria",Borno,10.62042279,12.18999467
"Black Wednesday in Lagos as pipeline explosion razes over 50 vehicles, 100 houses",12/19/18,Lagos,0,"Lagos State, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Soldiers feared killed in another Boko Haram attack,12/20/18,Borno,5,"Damboa, Borno, Nigeria",Borno,10.62042279,12.18999467
Military repels armed herdsmen attack in Benue,12/20/18,Benue,5,"Logo, Benue, Nigeria",Benue,7.190399596,8.129984089
17 confirmed killed in fresh Zamfara attack,12/22/18,Zamfara,17,"Maradun, Zamfara, Nigeria",Zamfara,12.1704057,6.659996296
"Armed robbers attack OAU hostel, kill undergraduate",12/22/18,Osun,1,"Ife Central, Osun, Nigeria",Osun,7.629959329,4.179992634
"Terrorists Kill One, Burn Many Houses in Borno",12/23/18,Borno,1,"Chibok, Borno, Nigeria",Borno,10.62042279,12.18999467
Shekau’s Boko Haram kills two people near Chibok,12/23/18,Borno,2,"Chibok, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen kill APC chair in Rivers,12/23/18,Rivers,1,"Eleme, Rivers, Nigeria",Rivers,4.810002257,7.010000772
Gunmen kill 5 in Rivers,12/23/18,Rivers,5,"Abua/Odual, Rivers, Nigeria",Rivers,4.810002257,7.010000772
Rivers monarch kidnapped,12/23/18,Rivers,0,"Etche, Rivers, Nigeria",Rivers,4.810002257,7.010000772
"2 kidnappers arrested in Ondo, others flee with gunshot injuries",12/23/18,Ondo,0,"Owo, Ondo, Nigeria",Ondo,7.250395934,5.199982054
Gunmen kidnap two Catholic priests in Anambra,12/24/18,Anambra,0,"Anambra East, Anambra, Nigeria",Anambra,6.210433572,7.06999711
"13 Nigerian soldiers, two police personnel killed in Boko Haram ambush",12/24/18,Yobe,25,"Damaturu, Yobe, Nigeria",Yobe,11.74899608,11.96600457
Police confirm killing of farmer in Benue State,12/24/18,Benue,1,"Logo, Benue, Nigeria",Benue,7.190399596,8.129984089
Protest Rocks Zamfara Town Over Killings By Bandits​,12/24/18,Zamfara,0,"Chafe, Zamfara, Nigeria",Zamfara,12.1704057,6.659996296
"Another APC chieftain, 3 others allegedly killed in Rivers gunmen attack",12/24/18,Rivers,4,"Gokana, Rivers, Nigeria",Rivers,4.810002257,7.010000772
Police investigate killing of corps member in Nasarawa,12/20/18,Nasarawa,1,"Akwanga, Nasarawa, Nigeria",Nasarawa,8.490423603,8.5200378
"4 killed, several injured as Boko Haram attacks Chibok community",12/25/18,Borno,4,"Chibok, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen kill five in Barkin Ladi,12/25/18,Plateau,5,"Barkin Ladi, Plateau, Nigeria",Plateau,9.929973978,8.890041055
"Kidnappers Kill Two, Abduct 15 Others in Niger",12/25/18,Niger,2,", Niger, Nigeria",Niger,10.4003587,5.469939737
Suspected militias kill six persons in Kogi community,12/25/18,Kogi,6,"Bassa, Kogi, Nigeria",Kogi,7.800388203,6.739939737
"Gunmen attack party goers in Plateau, kill five",12/26/18,Plateau,5,"Barkin Ladi, Plateau, Nigeria",Plateau,9.929973978,8.890041055
Air Force officer shot dead by police sergeant in Calabar,12/26/18,Cross River,1,"Calabar Municipal, Cross River, Nigeria",Cross River,4.960406513,8.330023558
Septuagenarian killed in Benue as police arrest six suspected cultists,12/26/18,Benue,1,"Okpokwu, Benue, Nigeria",Benue,7.190399596,8.129984089
Panic in Ado Ekiti as gunmen kill man in broad daylight,12/27/18,Ekiti,1,"Ado Ekiti, Ekiti, Nigeria",Ekiti,7.630372741,5.219980834
"‘About 700 Soldiers Missing, More Than 2,000 Trapped’ As Boko Haram Takes Over Baga",12/26/18,Borno,11,"Kukawa, Borno, Nigeria",Borno,10.62042279,12.18999467
"Bandits Kill Soldiers In Zamfara, Casualty Figure Unknown",12/29/18,Zamfara,,"Zurmi, Zamfara, Nigeria",Zamfara,12.1704057,6.659996296
Residents flee as insurgents attack Buni Gari in Yobe,12/29/18,Yobe,8,"Gujba, Yobe, Nigeria",Yobe,11.74899608,11.96600457
"
Suspected herdsmen kill seven persons, destroy vehicles in Plateau",12/30/18,Plateau,7,"Barkin Ladi, Plateau, Nigeria",Plateau,9.929973978,8.890041055
Troops neutralise 3 female suicide bombers,12/30/18,Borno,3,"Dikwa, Borno, Nigeria",Borno,10.62042279,12.18999467
"Four Killed, Seven Injured in Another Gunmen Attack on Kaduna Community",12/30/18,Kaduna,4,"Kajuru, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Panic as cultists lay siege to Rivers community,12/30/18,Rivers,0,"Port Harcourt, Rivers, Nigeria",Rivers,4.810002257,7.010000772
20 caregivers kidnapped in Katsina,12/23/18,Katsina,0,"Jibia, Katsina, Nigeria",Katsina,11.5203937,7.320007689
Soldiers kill 2 suspected robbers in Bayelsa community,12/24/18,Bayelsa,2,"Ogbia, Bayelsa, Nigeria",,,
Air force jets bomb bandits’ hideout in Zamfara,12/28/18,Zamfara,5,"Birnin Magaji/Kiyaw, Zamfara, Nigeria",Zamfara,12.1704057,6.659996296
Armed Robbers Attack Ekiti APC Assembly Candidate,12/28/18,Ekiti,0,"Ekiti West, Ekiti, Nigeria",Ekiti,7.630372741,5.219980834
